Object No;Longitude;Latitude
15020;106.868722;-6.188363
15021;106.859302;-6.164001
15022;106.868376;-6.188267
15023;106.86854;-6.188169
15024;106.859265;-6.164064
15025;106.859215;-6.164036
15026;106.859085;-6.16394
15027;106.859065;-6.16399
15028;106.859098;-6.164043
15029;106.85905;-6.164025
15030;106.86858;-6.188175
15031;106.859033;-6.164101
15032;106.859022;-6.164144
15033;106.868709;-6.188197
15034;106.859035;-6.16427
15035;106.859119;-6.164297
15036;106.868769;-6.188211
15037;106.868839;-6.188234
15038;106.859237;-6.16422
15039;106.868881;-6.188274
15040;106.859224;-6.164271
15041;106.859211;-6.164324
15042;106.868931;-6.188288
15043;106.868946;-6.188242
15044;106.859265;-6.164284
15045;106.859357;-6.164157
15046;106.868367;-6.188109
15047;106.85942;-6.16419
15048;106.8595;-6.164234
15049;106.868481;-6.187999
15050;106.868379;-6.187985
15051;106.859461;-6.164213
15052;106.868387;-6.187941
15053;106.859321;-6.164264
15054;106.868392;-6.187913
15055;106.868532;-6.188006
15056;106.859304;-6.164314
15057;106.868534;-6.187945
15058;106.859504;-6.164426
15059;106.868584;-6.187949
15060;106.859603;-6.164416
15061;106.86859;-6.187907
15062;106.859663;-6.16436
15063;106.859691;-6.164294
15064;106.859701;-6.164238
15065;106.859615;-6.164121
15066;106.859501;-6.164037
15067;106.859469;-6.16401
15068;106.859491;-6.163976
15069;106.859523;-6.164053
15070;106.868623;-6.188146
15071;106.859561;-6.164081
15072;106.86869;-6.188153
15073;106.859589;-6.164102
15074;106.868687;-6.188082
15075;106.859646;-6.164138
15076;106.868702;-6.188029
15077;106.859709;-6.164172
15078;106.868651;-6.187925
15079;106.859792;-6.164126
15080;106.868775;-6.187935
15081;106.859738;-6.164194
15082;106.859858;-6.164189
15083;106.86882;-6.187919
15084;106.868815;-6.188187
15085;106.859823;-6.164254
15086;106.868887;-6.188146
15087;106.859733;-6.164376
15088;106.868901;-6.188095
15089;106.859774;-6.16442
15090;106.868887;-6.188034
15091;106.86887;-6.188215
15092;106.868956;-6.188169
15093;106.859858;-6.164376
15094;106.859903;-6.164306
15095;106.868913;-6.188041
15096;106.859938;-6.16425
15097;106.86894;-6.18805
15098;106.859989;-6.16428
15099;106.868956;-6.187997
15100;106.868919;-6.187993
15101;106.858567;-6.163562
15102;106.858612;-6.163494
15103;106.868889;-6.187985
15104;106.858706;-6.163622
15105;106.858675;-6.16367
15106;106.858636;-6.16373
15107;106.858585;-6.163797
15108;106.858525;-6.163866
15109;106.858535;-6.164036
15110;106.858608;-6.163906
15111;106.858685;-6.163957
15112;106.858664;-6.164018
15113;106.858722;-6.164057
15114;106.8587;-6.164085
15115;106.858765;-6.164089
15116;106.868903;-6.187958
15117;106.858786;-6.164044
15118;106.869037;-6.188023
15119;106.858748;-6.164116
15120;106.868859;-6.187929
15121;106.85879;-6.164182
15122;106.868929;-6.187915
15123;106.858851;-6.164163
15124;106.868783;-6.187906
15125;106.858886;-6.164101
15126;106.868863;-6.187863
15127;106.868901;-6.187761
15128;106.858861;-6.164216
15129;106.868982;-6.187783
15130;106.859006;-6.164068
15131;106.868996;-6.187861
15132;106.858919;-6.163928
15133;106.869055;-6.187879
15134;106.858954;-6.16394
15135;106.869028;-6.187807
15136;106.858865;-6.163896
15137;106.859049;-6.163952
15138;106.858944;-6.163872
15139;106.858896;-6.163836
15140;106.86909;-6.187746
15141;106.869051;-6.187718
15142;106.858865;-6.163812
15143;106.86893;-6.187769
15144;106.858824;-6.16379
15145;106.868962;-6.187663
15146;106.868832;-6.187679
15147;106.868836;-6.187606
15148;106.858688;-6.163753
15149;106.868772;-6.187589
15150;106.858735;-6.163778
15151;106.868856;-6.187469
15152;106.858789;-6.163769
15153;106.868989;-6.187594
15154;106.868799;-6.187461
15155;106.858731;-6.163565
15156;106.868923;-6.18753
15157;106.869007;-6.187551
15158;106.86897;-6.187439
15159;106.858875;-6.163648
15160;106.868988;-6.187405
15161;106.869056;-6.187575
15162;106.869083;-6.187427
15163;106.869096;-6.187499
15164;106.869166;-6.187522
15165;106.869282;-6.187553
15166;106.858893;-6.163146
15167;106.858972;-6.163357
15168;106.869039;-6.187623
15169;106.859031;-6.16339
15170;106.869098;-6.18761
15171;106.859062;-6.163343
15172;106.859083;-6.163311
15173;106.859101;-6.163284
15174;106.859095;-6.163444
15175;106.869176;-6.187739
15176;106.859171;-6.163502
15177;106.869198;-6.187818
15178;106.859226;-6.163486
15179;106.86922;-6.187765
15180;106.869283;-6.18791
15181;106.86931;-6.187767
15182;106.869353;-6.187575
15183;106.869339;-6.187636
15184;106.86937;-6.187527
15185;106.869479;-6.187494
15186;106.869601;-6.187558
15187;106.869535;-6.18759
15188;106.869504;-6.187685
15189;106.869355;-6.187799
15190;106.869429;-6.187743
15191;106.869485;-6.187841
15192;106.858975;-6.163518
15193;106.869331;-6.187969
15194;106.858944;-6.163578
15195;106.869382;-6.187995
15196;106.869416;-6.18805
15197;106.858943;-6.1637
15198;106.869475;-6.188061
15199;106.859004;-6.163736
15200;106.869468;-6.187987
15201;106.859072;-6.163773
15202;106.869505;-6.188002
15203;106.869357;-6.187909
15204;106.85909;-6.163657
15205;106.85907;-6.163488
15206;106.869458;-6.187832
15207;106.859171;-6.163572
15208;106.869532;-6.187939
15209;106.859306;-6.163542
15210;106.858859;-6.163286
15211;106.858895;-6.163418
15212;106.85882;-6.163365
15213;106.858761;-6.163341
15214;106.858871;-6.163468
15215;106.858924;-6.163506
15216;106.858913;-6.16354
15217;106.858892;-6.163571
15218;106.859289;-6.163406
15219;106.859325;-6.163342
15220;106.859402;-6.163385
15221;106.859478;-6.163422
15222;106.859514;-6.163445
15223;106.859467;-6.163506
15224;106.859439;-6.163492
15225;106.859407;-6.163548
15226;106.859314;-6.163712
15227;106.859398;-6.16375
15228;106.859504;-6.163638
15229;106.859511;-6.163589
15230;106.859577;-6.163618
15231;106.859632;-6.163513
15232;106.859614;-6.163633
15233;106.859556;-6.163824
15234;106.85965;-6.163836
15235;106.859694;-6.163776
15236;106.859723;-6.16374
15237;106.859754;-6.163708
15238;106.859791;-6.163661
15239;106.859782;-6.163732
15240;106.859623;-6.16388
15241;106.859766;-6.163888
15242;106.859831;-6.163925
15243;106.859871;-6.163853
15244;106.859883;-6.163813
15245;106.859902;-6.163857
15246;106.859934;-6.163878
15247;106.859925;-6.16397
15248;106.859864;-6.164046
15249;106.859917;-6.164088
15250;106.859996;-6.164105
15251;106.860044;-6.16413
15252;106.860008;-6.16401
15253;106.859947;-6.163934
15254;106.859966;-6.163901
15255;106.86002;-6.163744
15256;106.860033;-6.163802
15257;106.860061;-6.163821
15258;106.860105;-6.16385
15259;106.860134;-6.163869
15260;106.860161;-6.163893
15261;106.860188;-6.163917
15262;106.860234;-6.163945
15263;106.860242;-6.163806
15264;106.860261;-6.163768
15265;106.860193;-6.163778
15266;106.860236;-6.163698
15267;106.860285;-6.163622
15268;106.860244;-6.163613
15269;106.860204;-6.163684
15270;106.860155;-6.163638
15271;106.860188;-6.163576
15272;106.860077;-6.163589
15273;106.860002;-6.16354
15274;106.859957;-6.163601
15275;106.860051;-6.16347
15276;106.859761;-6.163561
15277;106.859868;-6.163565
15278;106.859896;-6.163532
15279;106.859923;-6.163506
15280;106.85991;-6.163438
15281;106.859961;-6.163365
15282;106.859921;-6.163332
15283;106.860035;-6.16337
15284;106.859528;-6.162992
15285;106.859525;-6.16308
15286;106.85951;-6.163114
15287;106.859454;-6.163136
15288;106.859469;-6.163242
15289;106.85951;-6.163269
15290;106.859422;-6.163292
15291;106.85947;-6.163324
15292;106.85955;-6.163201
15293;106.859579;-6.16316
15294;106.859639;-6.163064
15295;106.859662;-6.163139
15296;106.859626;-6.16337
15297;106.859672;-6.163453
15298;106.859746;-6.163502
15299;106.859781;-6.163448
15300;106.859813;-6.163321
15301;106.859855;-6.163274
15302;106.859103;-6.16275
15303;106.859104;-6.162861
15304;106.859155;-6.162902
15305;106.859129;-6.16293
15306;106.859029;-6.16297
15307;106.859069;-6.163005
15308;106.859021;-6.163072
15309;106.858935;-6.1631
15310;106.859011;-6.163148
15311;106.859086;-6.163097
15312;106.859123;-6.16304
15313;106.859255;-6.163025
15314;106.859333;-6.163064
15315;106.859273;-6.162988
15316;106.859329;-6.162881
15317;106.859439;-6.162944
15318;106.859269;-6.163148
15319;106.859207;-6.163104
15320;106.859155;-6.163202
15321;106.859176;-6.163221
15322;106.859176;-6.16308
15323;106.859147;-6.163058
15324;106.859052;-6.163174
15325;106.860167;-6.164032
15326;106.860216;-6.1641
15327;106.860346;-6.164001
15328;106.860366;-6.163954
15329;106.860386;-6.163921
15330;106.860297;-6.163846
15331;106.860432;-6.163834
15332;106.860428;-6.163936
15333;106.860297;-6.164138
15334;106.860437;-6.164077
15335;106.860489;-6.16396
15336;106.860559;-6.163784
15337;106.860504;-6.163937
15338;106.860595;-6.163992
15339;106.86055;-6.164061
15340;106.860528;-6.164118
15341;106.860497;-6.164221
15342;106.860588;-6.164193
15343;106.860622;-6.164114
15344;106.860643;-6.164089
15345;106.860642;-6.164002
15346;106.860676;-6.164022
15347;106.860724;-6.163976
15348;106.860739;-6.163896
15349;106.860663;-6.164048
15350;106.860694;-6.164108
15351;106.86068;-6.164146
15352;106.860763;-6.1641
15353;106.860822;-6.164002
15354;106.860798;-6.163988
15355;106.860732;-6.164166
15356;106.860713;-6.164261
15357;106.86081;-6.164297
15358;106.860782;-6.164369
15359;106.860854;-6.164409
15360;106.860916;-6.16443
15361;106.860977;-6.164454
15362;106.86094;-6.164369
15363;106.860969;-6.164328
15364;106.860896;-6.164294
15365;106.860849;-6.164201
15366;106.860925;-6.164242
15367;106.860957;-6.164183
15368;106.860989;-6.16403
15369;106.861105;-6.164109
15370;106.860829;-6.164098
15371;106.860854;-6.164064
15372;106.861879;-6.166752
15373;106.861814;-6.166865
15374;106.861834;-6.167077
15375;106.861936;-6.166962
15376;106.862011;-6.167
15377;106.861942;-6.167146
15378;106.86203;-6.167069
15379;106.86206;-6.167017
15380;106.862061;-6.166877
15381;106.862074;-6.166844
15382;106.862108;-6.167053
15383;106.862087;-6.167101
15384;106.862066;-6.167154
15385;106.862092;-6.167226
15386;106.862129;-6.167253
15387;106.862159;-6.167272
15388;106.862255;-6.16721
15389;106.862191;-6.167081
15390;106.862218;-6.167043
15391;106.862188;-6.166896
15392;106.862294;-6.167129
15393;106.857837;-6.174434
15394;106.862347;-6.167039
15395;106.862368;-6.167004
15396;106.857897;-6.174309
15397;106.857946;-6.174377
15398;106.857943;-6.174333
15399;106.858048;-6.174326
15400;106.857942;-6.174268
15401;106.862218;-6.167309
15402;106.862305;-6.167238
15403;106.857929;-6.174692
15404;106.862407;-6.167196
15405;106.857893;-6.174762
15406;106.857938;-6.174728
15407;106.862471;-6.167234
15408;106.862427;-6.167325
15409;106.862497;-6.167268
15410;106.857951;-6.174804
15411;106.858083;-6.174784
15412;106.862538;-6.167178
15413;106.857968;-6.174937
15414;106.862583;-6.167198
15415;106.857984;-6.175104
15416;106.862538;-6.167298
15417;106.857993;-6.175168
15418;106.862567;-6.167321
15419;106.858109;-6.175197
15420;106.86265;-6.167309
15421;106.858002;-6.17522
15422;106.86263;-6.167349
15423;106.858103;-6.175332
15424;106.858134;-6.175326
15425;106.862701;-6.16719
15426;106.858192;-6.175314
15427;106.862779;-6.167194
15428;106.858154;-6.175182
15429;106.858228;-6.175225
15430;106.862502;-6.167461
15431;106.858234;-6.175306
15432;106.858278;-6.175201
15433;106.861695;-6.16712
15434;106.858208;-6.175085
15435;106.858193;-6.174944
15436;106.861655;-6.167189
15437;106.861617;-6.167264
15438;106.858197;-6.174982
15439;106.861582;-6.16734
15440;106.858202;-6.175027
15441;106.861631;-6.167486
15442;106.85829;-6.175004
15443;106.861727;-6.167425
15444;106.858352;-6.175002
15445;106.861773;-6.167353
15446;106.858278;-6.175073
15447;106.861805;-6.167368
15448;106.858309;-6.175145
15449;106.861856;-6.167389
15450;106.861924;-6.167432
15451;106.862015;-6.167478
15452;106.862062;-6.167504
15453;106.862139;-6.167536
15454;106.862207;-6.167385
15455;106.86228;-6.167509
15456;106.86223;-6.167577
15457;106.862281;-6.167597
15458;106.862324;-6.167618
15459;106.862415;-6.16756
15460;106.862438;-6.167506
15461;106.862469;-6.167562
15462;106.862425;-6.167642
15463;106.86241;-6.167669
15464;106.862505;-6.167682
15465;106.862564;-6.167709
15466;106.862552;-6.167749
15467;106.862498;-6.167856
15468;106.862475;-6.167941
15469;106.858427;-6.175008
15470;106.86241;-6.16775
15471;106.85835;-6.175099
15472;106.858352;-6.17514
15473;106.862343;-6.16781
15474;106.858354;-6.175182
15475;106.858309;-6.175182
15476;106.862355;-6.167785
15477;106.858283;-6.175304
15478;106.862209;-6.167637
15479;106.858394;-6.175185
15480;106.862176;-6.167726
15481;106.858392;-6.175308
15482;106.862384;-6.167654
15483;106.858496;-6.175322
15484;106.858543;-6.175274
15485;106.858494;-6.175121
15486;106.858526;-6.175126
15487;106.861966;-6.16761
15488;106.858479;-6.175068
15489;106.861965;-6.167453
15490;106.858533;-6.175073
15491;106.862352;-6.160196
15492;106.858479;-6.175022
15493;106.86188;-6.167545
15494;106.858423;-6.174916
15495;106.862437;-6.160218
15496;106.861879;-6.167662
15497;106.861825;-6.167466
15498;106.858495;-6.174916
15499;106.858571;-6.174919
15500;106.861744;-6.167398
15501;106.858564;-6.174992
15502;106.858335;-6.155825
15503;106.85862;-6.174953
15504;106.861703;-6.167499
15505;106.85837;-6.155785
15506;106.858669;-6.174884
15507;106.861765;-6.167528
15508;106.858668;-6.174957
15509;106.861753;-6.167555
15510;106.862868;-6.167336
15511;106.858612;-6.175088
15512;106.862852;-6.167378
15513;106.858628;-6.175301
15514;106.85872;-6.175216
15515;106.862795;-6.16741
15516;106.858722;-6.17511
15517;106.862752;-6.167512
15518;106.858723;-6.175024
15519;106.8628;-6.167639
15520;106.858722;-6.174882
15521;106.862769;-6.167622
15522;106.862718;-6.167594
15523;106.85879;-6.174885
15524;106.862686;-6.167668
15525;106.86273;-6.167794
15526;106.858723;-6.175065
15527;106.862828;-6.167802
15528;106.858721;-6.175145
15529;106.862807;-6.167834
15530;106.858718;-6.175243
15531;106.862691;-6.167773
15532;106.858848;-6.17515
15533;106.862648;-6.16775
15534;106.862638;-6.167893
15535;106.858714;-6.175314
15536;106.862588;-6.167952
15537;106.858782;-6.175318
15538;106.862569;-6.16799
15539;106.862695;-6.167985
15540;106.862663;-6.168041
15541;106.858538;-6.175584
15542;106.862635;-6.168094
15543;106.858606;-6.175565
15544;106.862694;-6.168122
15545;106.862773;-6.167973
15546;106.858604;-6.175596
15547;106.862771;-6.167908
15548;106.858421;-6.155733
15549;106.858726;-6.175604
15550;106.858463;-6.155698
15551;106.858719;-6.175525
15552;106.862795;-6.167859
15553;106.858598;-6.175488
15554;106.858468;-6.155905
15555;106.862863;-6.168022
15556;106.858542;-6.175489
15557;106.862953;-6.168
15558;106.858496;-6.155854
15559;106.862981;-6.167946
15560;106.858632;-6.175357
15561;106.858562;-6.155789
15562;106.862929;-6.168052
15563;106.858677;-6.175449
15564;106.858726;-6.175448
15565;106.862756;-6.168158
15566;106.858582;-6.155631
15567;106.858695;-6.175372
15568;106.862818;-6.168122
15569;106.86276;-6.168058
15570;106.858742;-6.175377
15571;106.862482;-6.160361
15572;106.86278;-6.168023
15573;106.862587;-6.160278
15574;106.858507;-6.155898
15575;106.862667;-6.160289
15576;106.85885;-6.17558
15577;106.862717;-6.160306
15578;106.858606;-6.155878
15579;106.85902;-6.17561
15580;106.862777;-6.160313
15581;106.859105;-6.175596
15582;106.862815;-6.160313
15583;106.859158;-6.175594
15584;106.862839;-6.16774
15585;106.859011;-6.175513
15586;106.862858;-6.16032
15587;106.85901;-6.175457
15588;106.862915;-6.167776
15589;106.862962;-6.16033
15590;106.863005;-6.16778
15591;106.863061;-6.160336
15592;106.859052;-6.175464
15593;106.863017;-6.16775
15594;106.859112;-6.175461
15595;106.862931;-6.167742
15596;106.859009;-6.175392
15597;106.859082;-6.175386
15598;106.863293;-6.16033
15599;106.862921;-6.167687
15600;106.859163;-6.175617
15601;106.862905;-6.167584
15602;106.85925;-6.17557
15603;106.863397;-6.160352
15604;106.859158;-6.17538
15605;106.862922;-6.167542
15606;106.863461;-6.160374
15607;106.863013;-6.167569
15608;106.863512;-6.160386
15609;106.863053;-6.167513
15610;106.863605;-6.160422
15611;106.863074;-6.167454
15612;106.859257;-6.175624
15613;106.863676;-6.160452
15614;106.859302;-6.17562
15615;106.859333;-6.175481
15616;106.863782;-6.160457
15617;106.859372;-6.175632
15618;106.863145;-6.167633
15619;106.859418;-6.175644
15620;106.863826;-6.160472
15621;106.858596;-6.15557
15622;106.859447;-6.175649
15623;106.863833;-6.160585
15624;106.859432;-6.175542
15625;106.858688;-6.155566
15626;106.863905;-6.160508
15627;106.863941;-6.160524
15628;106.859516;-6.175668
15629;106.863994;-6.160544
15630;106.859576;-6.175632
15631;106.858559;-6.155926
15632;106.859583;-6.175598
15633;106.863974;-6.160587
15634;106.863933;-6.160673
15635;106.858647;-6.155906
15636;106.859517;-6.168702
15637;106.858668;-6.155925
15638;106.863877;-6.16075
15639;106.858618;-6.155983
15640;106.86389;-6.160706
15641;106.863858;-6.160781
15642;106.858664;-6.155977
15643;106.863835;-6.160846
15644;106.863804;-6.160909
15645;106.858715;-6.155935
15646;106.86377;-6.160956
15647;106.863735;-6.161025
15648;106.85875;-6.155963
15649;106.859593;-6.168814
15650;106.863775;-6.161154
15651;106.858809;-6.155997
15652;106.859639;-6.16882
15653;106.8637;-6.160922
15654;106.859678;-6.16883
15655;106.863649;-6.160901
15656;106.863594;-6.160876
15657;106.858652;-6.155748
15658;106.863511;-6.160868
15659;106.863449;-6.16084
15660;106.858759;-6.155806
15661;106.859722;-6.168942
15662;106.863402;-6.160821
15663;106.859667;-6.168936
15664;106.863768;-6.160704
15665;106.858729;-6.155701
15666;106.863707;-6.160672
15667;106.859628;-6.168928
15668;106.858723;-6.155578
15669;106.863641;-6.160653
15670;106.859577;-6.168925
15671;106.863606;-6.16072
15672;106.858779;-6.155507
15673;106.859532;-6.168917
15674;106.863547;-6.160706
15675;106.863493;-6.160672
15676;106.858763;-6.15561
15677;106.858805;-6.155639
15678;106.86354;-6.160562
15679;106.858787;-6.155721
15680;106.86368;-6.160564
15681;106.858864;-6.155655
15682;106.863755;-6.160522
15683;106.858885;-6.155539
15684;106.858845;-6.155487
15685;106.863656;-6.160592
15686;106.858901;-6.15549
15687;106.863637;-6.160614
15688;106.863709;-6.160622
15689;106.858829;-6.155738
15690;106.863679;-6.160664
15691;106.863756;-6.160638
15692;106.858857;-6.155753
15693;106.863803;-6.160653
15694;106.859719;-6.168853
15695;106.863835;-6.160673
15696;106.8589;-6.155613
15697;106.859777;-6.168864
15698;106.863817;-6.160606
15699;106.85978;-6.168944
15700;106.863763;-6.160601
15701;106.859777;-6.168991
15702;106.858956;-6.155581
